source_paper_id,author_id,author_name,institutions,paper_subfield,paper_field,paper_topic,referenced_paper_id,referenced_paper_name,relationship
https://openalex.org/W2472430800,https://openalex.org/A5052216049,Bärbel Reinart,,Sociology and Political Science,Social Sciences,Digital Games and Media,https://openalex.org/W2724709985,Games in urban planning – a comparative study,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5045173994,Richard Laing,Robert Gordon University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W1993814261,The Application of Visual Environmental Economics in the Study of Public Preference and Urban Greenspace,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5013835315,Alasdair Rae,University of Sheffield,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2045736551,Flow-Data Analysis with Geographical Information Systems: A Visual Approach,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5101606353,Shih‐Kung Lai,National Cheng Kung University,Soil Science,Agricultural and Biological Sciences,Land Rights and Reforms,https://openalex.org/W1992976071,A game-theoretic approach to urban land development in China,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5075660642,Tao Cheng,University College London,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2048366072,Advances in geocomputation (1996–2011),outgoing
https://openalex.org/W2472430800,https://openalex.org/A5011964401,Pedro Leão Neto,Universidade do Porto,Human-Computer Interaction,Computer Science,Virtual Reality Applications and Impacts,https://openalex.org/W2062904109,Public Perception in Contemporary Portugal: The Digital Representation of Space,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5051701541,Firas Al-Douri,"University of Nevada, Las Vegas",Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W1974185447,The Impact of 3D Modeling Function Usage on the Design Content of Urban Design Plans in US Cities,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5055115484,Pat Crawford,Michigan State University,Sociology and Political Science,Social Sciences,Participatory Visual Research Methods,https://openalex.org/W2262389155,Digital Animation as a Participatory Tool for Exploring Community Visions,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5114089253,Juergen Doellner,University of Potsdam,Computer Graphics and Computer-Aided Design,Computer Science,Computer Graphics and Visualization Techniques,https://openalex.org/W2051329431,Illustrative visualization of 3D city models,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5035719237,Beata Stahre Wästberg,,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,Color Science and Applications,https://openalex.org/W191552656,Physical Measurements vs Visual Perception: Comparing colour appearance in reality to Virtual Reality,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5006094689,Claire Hannibal,University of Liverpool,Human-Computer Interaction,Computer Science,Virtual Reality Applications and Impacts,https://openalex.org/W2053705090,An Assessment of the Effectiveness of Sketch Representations in Early Stage Digital Design,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5035719237,Beata Stahre Wästberg,Chalmers University of Technology,Social Psychology,Psychology,Color perception and design,https://openalex.org/W2068268827,To Colour the Virtual World - Difficulties in Visualizing Spatial Colour Appearance in Virtual Environments,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5053111874,Victoria Morckel,The Ohio State University,Management Science and Operations Research,Decision Sciences,Evaluation and Performance Assessment,https://openalex.org/W2066545823,A Call for Stakeholder Participation in Evaluating the Implementation of Plans,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5043808258,Magda Mavridou,University College London,Geology,Earth and Planetary Sciences,3D Surveying and Cultural Heritage,https://openalex.org/W2051588980,Perception of Three-Dimensional Urban Scale in an Immersive Virtual Environment,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5037841193,Marco te Brömmelstroet,Amsterdam University of the Arts; University of Amsterdam,Management Science and Operations Research,Decision Sciences,Complex Systems and Decision Making,https://openalex.org/W843525331,Do planning support systems improve planning? Testing the claim in a controlled experiment,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5076908978,Itzhak Benenson,Tel Aviv University,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2019212638,Geospatial analysis and visualization: Keeping pace with the data explosion,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5024471527,Μαρία Ρούσσου,University College London,Human-Computer Interaction,Computer Science,Virtual Reality Applications and Impacts,https://openalex.org/W2271766349,Can VR be Useful and Usable in Real-World Contexts? Observations from the Application and Evaluation of VR in Realistic Usage Conditions,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5089578690,Ebru Çubukçu,Dokuz Eylül University,Automotive Engineering,Engineering,Spatial Cognition and Navigation,https://openalex.org/W2095060990,Does the level of visual detail in virtual environments affect the user’s spatial knowledge?,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5029712457,Bimal Balakrishnan,,Human-Computer Interaction,Computer Science,Virtual Reality Applications and Impacts,https://openalex.org/W2736412425,Spatial Presence: An Explication From an Architectural Point of View,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5035719237,Beata Stahre Wästberg,Chalmers University of Technology,Geology,Earth and Planetary Sciences,3D Surveying and Cultural Heritage,https://openalex.org/W137613429,Sketching Techniques in Virtual Reality: Evaluation of Texturing in an Urban Planning Model,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5032061256,Sam Amirebrahimi,CRC for Spatial information; The University of Melbourne,Building and Construction,Engineering,3D Modeling in Geospatial Applications,https://openalex.org/W2149973808,AN INTEGRATED WEB-BASED 3D MODELING AND VISUALIZATION PLATFORM TO SUPPORT SUSTAINABLE CITIES,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5030359738,Mattias Roupé,Chalmers University of Technology,Automotive Engineering,Engineering,Spatial Cognition and Navigation,https://openalex.org/W304561283,Judgment and Decision-Making Aspects on the Use of Virtual Reality in Volume Studies,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5111488343,Jörgen Thaung,University of Gothenburg,Cognitive Neuroscience,Neuroscience,Visual perception and processing mechanisms,https://openalex.org/W1754109408,Visualization tool for increased quality of vision,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5023372438,Andrew Rixon,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W1828795704,Visualisation Techniques For Facilitating Stakeholder Decision Making In Urban Planning,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5035719237,Beata Stahre Wästberg,Chalmers University of Technology,Environmental Engineering,Environmental Science,Urban Heat Island Mitigation,https://openalex.org/W226818577,How to visualize the invisible - Simulating air pollution dispersions in a 3D city model,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5045803299,Erik Kjems,,Automotive Engineering,Engineering,Spatial Cognition and Navigation,https://openalex.org/W1532736247,VR for Decision Support in Urban Planning,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5040195008,Yifang Ban,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W1582664798,Visualization in ViSuCity : a tool for sustainable city planning,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5101855294,Shigang Wang,Shandong University of Science and Technology,Computer Graphics and Computer-Aided Design,Computer Science,Computer Graphics and Visualization Techniques,https://openalex.org/W2126738299,The Implementation of 3D Scene Walkthrough in Air Pollution Visualization,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5018735133,Ralph Bennett,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2520056863,Using digital globes to visualize climate change impact,outgoing
https://openalex.org/W2472430800,,,,Building and Construction,Engineering,BIM and Construction Integration,https://openalex.org/W4246227715,Journal of Information Technology in Construction,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5034122329,Zhenjiang Shen,Kanazawa University,,,,https://openalex.org/W2087501859,An online visualization tool for Internet-based local townscape design,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5025417101,Richard E. Klosterman,University of Akron,,,,https://openalex.org/W2006012972,Simple and Complex Models,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5030359738,Mattias Roupé,,Building and Construction,Engineering,3D Modeling in Geospatial Applications,https://openalex.org/W54910678,Development and Implementations of Virtual Reality for Decision-making in Urban Planning and Building Design,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5088216277,Liane Thuvander,,Building and Construction,Engineering,Building Energy and Comfort Optimization,https://openalex.org/W252977949,Towards Environmental Informatics for Building Stocks. A Conceptual Model for an Environmental Building Stock Information System for Sustainable Development - EBSIS,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5035719237,Beata Stahre Wästberg,,,,,https://openalex.org/W24975950,To Colour the Virtual World,outgoing
https://openalex.org/W2472430800,https://openalex.org/A5003307854,Michael Batty,,,,,https://openalex.org/W2304131326,We Make Our Technologies and Then They Make Us,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5108520736,Claude E. Shannon,,Electrical and Electronic Engineering,Engineering,graph theory and CDMA systems,https://openalex.org/W1995875735,A Mathematical Theory of Communication,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5071974704,Anna Chiesura,Wageningen University & Research,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2062505214,The role of urban parks for the sustainable city,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5109049777,Robert M. Groves,U.S. National Science Foundation,Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W2116971494,Nonresponse Rates and Nonresponse Bias in Household Surveys,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5047258935,Erik Gómez‐Baggethun,Universidad Autónoma de Madrid; Universitat Autònoma de Barcelona,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W1967360446,Classifying and valuing ecosystem services for urban planning,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5067689524,Andrew Lee,University of Sheffield,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2106130024,The health benefits of urban green spaces: a review of the evidence,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5018969433,M Jetté,University of Ottawa,Complementary and alternative medicine,Medicine,Cardiovascular and exercise physiology,https://openalex.org/W2004844047,"Metabolic equivalents (METS) in exercise testing, exercise prescription, and evaluation of functional capacity",outgoing
https://openalex.org/W2805382151,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2099504029,Key issues and research priorities for public participation GIS (PPGIS): A synthesis based on empirical research,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5085390694,Jasper Schipperijn,University of Copenhagen,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W1985120299,Factors influencing the use of green space: Results from a Danish national representative survey,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5012927544,Liisa Tyrväinen,,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2040014558,Tools for mapping social values of urban woodlands and other green areas,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5047933344,Viniece Jennings,Southern Research Station,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2267012676,"Advancing Sustainability through Urban Green Space: Cultural Ecosystem Services, Equity, and Social Determinants of Health",outgoing
https://openalex.org/W2805382151,https://openalex.org/A5110937674,Jack Ahern,University of Massachusetts Amherst,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2154496507,The concept of ecosystem services in adaptive urban planning and design: A framework for supporting innovation,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5079728719,Paul H. Gobster,US Forest Service,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2125677928,Managing Urban Parks for a Racially and Ethnically Diverse Clientele,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5082419366,Brenda B. Lin,Commonwealth Scientific and Industrial Research Organisation,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2110245060,Opportunity or Orientation? Who Uses Urban Parks and Why,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5046707662,Lincoln R. Larson,Clemson University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2316084464,Public Parks and Wellbeing in Urban Areas of the United States,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5051442897,Greg Brown,The University of Queensland; University of South Australia,Transportation,Social Sciences,Urban Transport and Accessibility,https://openalex.org/W2117934501,Using participatory GIS to measure physical activity and urban park benefits,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5040578884,Andrew T. Kaczynski,University of South Carolina,Transportation,Social Sciences,Urban Transport and Accessibility,https://openalex.org/W2025684036,Are park proximity and park features related to park use and park-based physical activity among adults? Variations by multiple socio-demographic characteristics,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5033571130,Maarit Kahila-Tani,Aalto University,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2214124115,Let the Citizens Map—Public Participation GIS as a Planning Support System in the Helsinki Master Plan Process,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5027720192,Dong Wang,The University of Queensland,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2027819251,The physical and non-physical factors that influence perceived access to urban parks,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5064965662,Emily Rall,Technical University of Munich,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2589806851,Exploring city-wide patterns of cultural ecosystem service perceptions and use,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5033766275,Christopher D. Ives,RMIT University; University of Nottingham,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2582585198,"Capturing residents’ values for urban green space: Mapping, analysis and guidance for practice",outgoing
https://openalex.org/W2805382151,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2404141049,A Review of Sampling Effects and Response Bias in Internet Participatory Mapping (PPGIS/PGIS/VGI),outgoing
https://openalex.org/W2805382151,https://openalex.org/A5015614785,Sierra Woodruff,University of North Carolina at Chapel Hill,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2343619057,Ecosystem services in urban planning: Comparative paradigms and guidelines for high quality plans,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5027720192,Dong Wang,The University of Queensland,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2015253688,A comparison of perceived and geographic access to predict urban park use,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5059585864,Agata Pietrzyk‐Kaszyńska,Institute of Nature Conservation; Polish Academy of Sciences,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2567967956,Eliciting non-monetary values of formal and informal urban green spaces using public participation GIS,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5035418840,Dorothy C. Ibes,William & Mary; Williams (United States),"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2035208721,A multi-dimensional classification and equity analysis of an urban park system: A novel methodology and case study application,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5083182664,Marketta Kyttä,Aalto University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2147078704,Urban Environment and Children's Active Lifestyle: SoftGIS Revealing Children's Behavioral Patterns and Meaningful Places,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5031560911,Rixt Bijker,University of Groningen; Vrije Universiteit Amsterdam,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2550070740,A portfolio of natural places: Using a participatory GIS tool to compare the appreciation and use of green spaces inside and outside urban areas by urban residents,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5008429949,Anthony Kimpton,The University of Queensland,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2605389525,A spatial analytic approach for classifying greenspace and comparing greenspace social equity,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5049509091,Mohammad Javad Koohsari,Baker Heart and Diabetes Institute; The University of Melbourne; Victorian Health Promotion Foundation,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2048166800,Effects of access to public open spaces on walking: Is proximity enough?,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5035573977,Amy Pocewicz,The Nature Conservancy,Epidemiology,Medicine,Data-Driven Disease Surveillance,https://openalex.org/W2122895493,An Evaluation of Internet Versus Paper‐based Methods for Public Participation Geographic Information Systems (PPGIS),outgoing
https://openalex.org/W2805382151,https://openalex.org/A5075947393,Charlie M. Shackleton,Rhodes University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2016872935,Perceptions and use of public green space is influenced by its relative abundance in two small towns in South Africa,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5025175291,James D. Mertes,,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W598968936,"Park, Recreation, Open Space and Greenway Guidelines",outgoing
https://openalex.org/W2805382151,https://openalex.org/A5051442897,Greg Brown,Central Washington University,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W195465641,A Theory of Urban Park Geography,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5037651640,Anderson Young,,Social Psychology,Psychology,"Recreation, Leisure, Wilderness Management",https://openalex.org/W2922249006,Introduction to Outdoor Recreation: Providing and Managing Natural Resource Based Opportunities,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5090934546,Azadeh Karimi,The University of Queensland; Ferdowsi University of Mashhad,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W576099695,Methods and participatory approaches for identifying social-ecological hotspots,outgoing
https://openalex.org/W2805382151,https://openalex.org/A5049571421,Fernando Patrício Ribeiro,Centro de Direito Internacional,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2537327690,"Participative mapping of cultural ecosystem services in Pedra Branca State Park, Brazil",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5050838768,Marc H. Bornstein,,Astronomy and Astrophysics,Physics and Astronomy,Space Science and Extraterrestrial Life,https://openalex.org/W1933657216,The Ecological Approach to Visual Perception,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5017995448,Sidney C. Sufrin,,Philosophy,Arts and Humanities,Pragmatism in Philosophy and Education,https://openalex.org/W2324656367,The Logic of Collective Action: Public Goods and the Theory of Groups.,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5053623968,Charles Perrow,,Philosophy,Arts and Humanities,Pragmatism in Philosophy and Education,https://openalex.org/W2328035621,The Logic of Collective Action: Public Goods and the Theory of Groups.,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5050796852,Phil Edwards,London School of Hygiene & Tropical Medicine,Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W2125070112,Increasing response rates to postal questionnaires: systematic review,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5110055537,Earl Latham,Amherst College,Political Science and International Relations,Social Sciences,Political Philosophy and Ethics,https://openalex.org/W2126334589,"The Logic of Collective Action: Public Goods and the Theory of Groups, <i>by Mancur Olson</i>",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5043303406,Renée Sieber,McGill University,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W1987349636,Public Participation Geographic Information Systems: A Literature Review and Framework,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5108338720,Robert B. Bechtel,,Management Science and Operations Research,Decision Sciences,Complex Systems and Decision Making,https://openalex.org/W1676256780,Handbook of environmental psychology,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5011750159,Nancy Lee Peluso,,Global and Planetary Change,Environmental Science,"Conservation, Biodiversity, and Resource Management",https://openalex.org/W2039405582,"WHOSE WOODS ARE THESE? COUNTER‐MAPPING FOREST TERRITORIES IN KALIMANTAN, INDONESIA",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5068940001,Katja Lozar Manfreda,University of Ljubljana,Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W1493524810,Web Surveys versus other Survey Modes: A Meta-Analysis Comparing Response Rates,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5030492392,Louis Midgley,,Sociology and Political Science,Social Sciences,Critical Theory and Philosophy,https://openalex.org/W2798142006,The Logic of Collective Action: Public Goods and the Theory of Groups,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5073230614,Gene Rowe,Quadram Institute,Public Administration,Social Sciences,Public Policy and Administration Research,https://openalex.org/W2092377820,Evaluating Public-Participation Exercises: A Research Agenda,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5109049777,Robert M. Groves,,Sociology and Political Science,Social Sciences,Psychology of Social Influence,https://openalex.org/W2101598151,Understanding The Decision to Participate in a Survey,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,University of South Australia; Green Mountain College,Sociology and Political Science,Social Sciences,Place Attachment and Urban Studies,https://openalex.org/W2026030109,The relationship between place attachment and landscape values: Toward mapping place attachment,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5001404194,Michael F. Goodchild,"University of California, Santa Barbara","Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2170122838,Assuring the quality of volunteered geographic information,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5109049777,Robert M. Groves,"University of Maryland, College Park; University of Michigan",Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W2138534101,Leverage-Saliency Theory of Survey Participation,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5077783733,Anthony M. Graziano,,Information Systems,Computer Science,Educational Management and Quality,https://openalex.org/W1581853629,Research Methods: A Process of Inquiry,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5001404194,Michael F. Goodchild,"University of California, Santa Barbara","Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W1839833241,Citizens as Voluntary Sensors: Spatial Data Infrastructure in the World of Web 2.0,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5068380524,M. P. Couper,University of Michigan,Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W2111970143,Web Survey Methods: Introduction,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5011435043,John Friedmann,,"Management, Monitoring, Policy and Law",Environmental Science,Urban Planning and Landscape Design,https://openalex.org/W279861891,Retracking America;: A theory of transactive planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5111874787,Christine Dunn,Durham University,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2137628602,Participatory GIS — a people's GIS?,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5043676536,Benson C. Sherrouse,Denver Federal Center; United States Geological Survey,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2112891611,"A GIS application for assessing, mapping, and quantifying the social values of ecosystem services",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5002258270,William J. Craig,,Urban Studies,Social Sciences,Urban Planning and Governance,https://openalex.org/W1492309934,Community participation and geographic information systems,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5012927544,Liisa Tyrväinen,,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2040014558,Tools for mapping social values of urban woodlands and other green areas,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5032739371,Nora Fagerholm,University of Turku,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2168362988,Community stakeholders’ knowledge in landscape assessments – Mapping indicators for landscape services,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,University of South Australia,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2013039453,Mapping Spatial Attributes in Survey Research for Natural Resource Management: Methods and Applications,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5038488164,Lilian Alessa,Providence College; University of Alaska Anchorage,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2089161622,Social–ecological hotspots mapping: A spatial approach for identifying coupled social–ecological space,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland; University of South Australia,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2116143545,Methods for identifying land use conflict potential using participatory mapping,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5013725897,Thomas C. Beierle,Resources For The Future,Global and Planetary Change,Environmental Science,Sustainability and Climate Change Governance,https://openalex.org/W2007211599,USING SOCIAL GOALS TO EVALUATE PUBLIC PARTICIPATION IN ENVIRONMENTAL DECISIONS,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland; University of South Australia,Transportation,Social Sciences,Urban Transport and Accessibility,https://openalex.org/W2117934501,Using participatory GIS to measure physical activity and urban park benefits,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5002258270,William J. Craig,,Information Systems and Management,Decision Sciences,Technology's Impact on Media,https://openalex.org/W618561683,Community Participation and Geographical Information Systems,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5003195831,Giacomo Rambaldi,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2104935957,Participatory Spatial Information Management and Communication in Developing Countries,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,Alaska Pacific University; US Forest Service,Plant Science,Agricultural and Biological Sciences,Ecology and Conservation Studies,https://openalex.org/W1804294000,Validation of a Forest Values Typology for Use in National Forest Planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5059075973,Stan Geertman,Utrecht University,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2501290374,Planning Support Systems Best Practice and New Methods,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland; Central Washington University,Social Psychology,Psychology,"Recreation, Leisure, Wilderness Management",https://openalex.org/W2099507098,Public Participation GIS: A new method for national park planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5083182664,Marketta Kyttä,Aalto University,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2063355162,Towards contextually sensitive urban densification: Location-based softGIS knowledge revealing perceived residential environmental quality,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2129037118,Public Participation GIS: A Method for Identifying Ecosystem Services,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W188488101,Public Participation GIS (PPGIS) for regional and environmental planning: reflections on a decade of empirical research,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5088246077,Pia Bäcklund,Tampere University,Urban Studies,Social Sciences,Urban Planning and Governance,https://openalex.org/W2333014266,Agonism and institutional ambiguity: Ideas on democracy and the role of participation in the development of planning theory and practice - the case of Finland,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5054433789,Ervin H. Zube,University of Arizona,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2146145769,Perceived land use patterns and landscape values,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5006153536,Marc Schlossberg,,"Management, Monitoring, Policy and Law",Environmental Science,Environmental and Social Impact Assessments,https://openalex.org/W1162855717,"Delineating ""Public"" and ""Participation"" in PPGIS",outgoing
